;Produced by Yue Chen, @LANL, on Oct 23, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 5127    1068.1042      3.00
 5128    1068.3125      3.00
 5129    1068.5208      3.00
 5130    1068.7292      3.00
 5131    1068.9375      3.00
 5132    1069.1458      3.00
 5133    1069.3542      3.10
 5134    1069.5625      3.10
 5135    1069.7708      3.10
 5136    1069.9792      3.10
 5137    1070.1875      3.10
 5138    1070.3958      3.10
 5139    1070.6042      3.10
 5140    1070.8125      3.10
 5141    1071.0208      3.10
 5142    1071.2292      3.10
 5143    1071.4375      3.10
 5144    1071.6458      3.10
 5145    1071.8542      3.10
 5146    1072.0625      3.10
 5147    1072.2708      3.10
 5148    1072.4792      3.10
 5149    1072.6875      3.10
 5150    1072.8958      3.10
 5151    1073.1042      3.10
 5152    1073.3125      3.10
 5153    1073.5208      3.10
 5154    1073.7292      3.10
 5155    1073.9375      3.00
 5156    1074.1458      3.10
 5157    1074.3542      3.10
 5158    1074.5625      3.10
 5159    1074.7708      3.10
 5160    1074.9792      3.10
 5161    1075.1875      3.10
 5162    1075.3958      3.10
 5163    1075.6042      3.10
 5164    1075.8125      3.10
 5165    1076.0208      3.10
 5166    1076.2292      3.10
 5167    1076.4375      3.10
 5168    1076.6458      3.10
 5169    1076.8542      3.10
 5170    1077.0625      3.10
 5171    1077.2708      3.10
 5172    1077.4792      3.10
 5173    1077.6875      3.10
 5174    1077.8958      3.10
 5175    1078.1042      3.10
 5176    1078.3125      3.10
 5177    1078.5208      3.10
 5178    1078.7292      3.10
 5179    1078.9375      3.10
 5180    1079.1458      3.10
 5181    1079.3542       NaN
 5182    1079.5625      3.10
 5183    1079.7708      3.10
 5184    1079.9792      3.20
 5185    1080.1875      3.10
 5186    1080.3958      3.20
 5187    1080.6042      3.20
 5188    1080.8125      3.20
 5189    1081.0208      3.20
 5190    1081.2292       NaN
 5191    1081.4375       NaN
 5192    1081.6458       NaN
 5193    1081.8542       NaN
 5194    1082.0625       NaN
 5195    1082.2708       NaN
 5196    1082.4792       NaN
 5197    1082.6875       NaN
 5198    1082.8958       NaN
 5199    1083.1042       NaN
 5200    1083.3125       NaN
 5201    1083.5208       NaN
 5202    1083.7292       NaN
 5203    1083.9375       NaN
 5204    1084.1458      3.20
 5205    1084.3542      3.30
 5206    1084.5625      3.30
 5207    1084.7708      3.30
 5208    1084.9792      3.30
 5209    1085.1875      3.30
 5210    1085.3958      3.30
 5211    1085.6042      3.40
 5212    1085.8125      3.30
 5213    1086.0208      3.30
 5214    1086.2292      3.30
 5215    1086.4375      3.30
 5216    1086.6458      3.30
 5217    1086.8542      3.30
 5218    1087.0625      3.30
 5219    1087.2708      3.30
 5220    1087.4792      3.40
 5221    1087.6875      3.50
 5222    1087.8958       NaN
 5223    1088.1042      3.50
 5224    1088.3125       NaN
 5225    1088.5208      3.70
 5226    1088.7292      3.60
 5227    1088.9375       NaN
 5228    1089.1458      3.60
 5229    1089.3542       NaN
 5230    1089.5625      3.60
 5231    1089.7708      3.60
 5232    1089.9792      3.60
 5233    1090.1875      3.60
 5234    1090.3958       NaN
 5235    1090.6042      3.70
 5236    1090.8125       NaN
 5237    1091.0208      3.60
 5238    1091.2292      3.60
 5239    1091.4375       NaN
 5240    1091.6458      3.60
 5241    1091.8542      3.40
 5242    1092.0625      3.40
 5243    1092.2708      3.40
 5244    1092.4792      3.40
 5245    1092.6875      3.30
 5246    1092.8958      3.30
 5247    1093.1042      3.30
 5248    1093.3125      3.30
 5249    1093.5208      3.20
 5250    1093.7292      3.20
 5251    1093.9375      3.20
 5252    1094.1458      3.20
 5253    1094.3542      3.20
 5254    1094.5625      3.20
 5255    1094.7708      3.20
 5256    1094.9792      3.20
 5257    1095.1875      3.20
 5258    1095.3958      3.30
 5259    1095.6042      3.30
 5260    1095.8125      3.30
 5261    1096.0208      3.30
 5262    1096.2292      3.30
 5263    1096.4375      3.30
 5264    1096.6458      3.30
 5265    1096.8542      3.30
 5266    1097.0625      3.30
 5267    1097.2708      3.30
 5268    1097.4792      3.30
 5269    1097.6875      3.30
 5270    1097.8958      3.30
 5271    1098.1042      3.30
 5272    1098.3125      3.30
 5273    1098.5208      3.30
 5274    1098.7292      3.30
 5275    1098.9375      3.30
 5276    1099.1458      3.30
 5277    1099.3542      3.30
 5278    1099.5625      3.30
 5279    1099.7708      3.30
 5280    1099.9792      3.30
 5281    1100.1875      3.30
 5282    1100.3958      3.30
 5283    1100.6042      3.30
 5284    1100.8125      3.30
 5285    1101.0208      3.30
 5286    1101.2292      3.30
 5287    1101.4375      3.30
 5288    1101.6458      3.30
 5289    1101.8542      3.30
 5290    1102.0625      3.30
 5291    1102.2708      3.30
 5292    1102.4792      3.30
 5293    1102.6875      3.30
 5294    1102.8958      3.30
 5295    1103.1042      3.30
 5296    1103.3125      3.30
 5297    1103.5208      3.30
 5298    1103.7292      3.30
 5299    1103.9375      3.30
 5300    1104.1458      3.30
 5301    1104.3542      3.30
 5302    1104.5625      3.30
 5303    1104.7708      3.30
 5304    1104.9792      3.30
 5305    1105.1875      3.30
 5306    1105.3958      3.30
 5307    1105.6042      3.30
 5308    1105.8125      3.30
 5309    1106.0208      3.30
 5310    1106.2292      3.30
 5311    1106.4375      3.30
 5312    1106.6458      3.30
 5313    1106.8542      3.30
 5314    1107.0625      3.30
 5315    1107.2708      3.30
 5316    1107.4792      3.30
 5317    1107.6875      3.30
 5318    1107.8958      3.30
 5319    1108.1042      3.20
 5320    1108.3125      3.20
 5321    1108.5208      3.20
 5322    1108.7292      3.20
 5323    1108.9375      3.20
 5324    1109.1458      3.20
 5325    1109.3542      3.30
 5326    1109.5625      3.30
 5327    1109.7708      3.30
 5328    1109.9792      3.30
 5329    1110.1875      3.30
 5330    1110.3958      3.30
 5331    1110.6042      3.30
 5332    1110.8125      3.20
 5333    1111.0208      3.20
 5334    1111.2292      3.20
 5335    1111.4375       NaN
 5336    1111.6458      3.10
 5337    1111.8542      3.10
 5338    1112.0625      3.10
 5339    1112.2708      3.10
 5340    1112.4792      3.10
 5341    1112.6875      3.10
 5342    1112.8958      3.10
 5343    1113.1042      3.10
 5344    1113.3125      3.10
 5345    1113.5208      3.10
 5346    1113.7292      3.10
 5347    1113.9375      3.10
 5348    1114.1458      3.10
 5349    1114.3542      3.10
 5350    1114.5625      3.10
 5351    1114.7708      3.10
 5352    1114.9792      3.10
 5353    1115.1875      3.10
 5354    1115.3958      3.10
 5355    1115.6042      3.10
 5356    1115.8125      3.10
 5357    1116.0208      3.10
 5358    1116.2292      3.10
 5359    1116.4375      3.10
 5360    1116.6458      3.10
 5361    1116.8542      3.10
 5362    1117.0625      3.10
 5363    1117.2708      3.10
 5364    1117.4792      3.10
 5365    1117.6875      3.10
 5366    1117.8958      3.10
 5367    1118.1042      3.10
 5368    1118.3125      3.10
 5369    1118.5208      3.10
 5370    1118.7292      3.10
 5371    1118.9375      3.10
 5372    1119.1458      3.10
 5373    1119.3542      3.10
 5374    1119.5625      3.10
 5375    1119.7708      3.10
 5376    1119.9792      3.10
 5377    1120.1875      3.10
 5378    1120.3958      3.10
 5379    1120.6042      3.10
 5380    1120.8125      3.10
 5381    1121.0208      3.10
 5382    1121.2292      3.10
 5383    1121.4375      3.10
 5384    1121.6458      3.10
 5385    1121.8542      3.10
 5386    1122.0625      3.10
 5387    1122.2708      3.10
 5388    1122.4792      3.10
 5389    1122.6875      3.10
 5390    1122.8958      3.10
 5391    1123.1042      3.10
 5392    1123.3125      3.20
 5393    1123.5208      3.20
 5394    1123.7292      3.20
 5395    1123.9375      3.20
 5396    1124.1458      3.20
 5397    1124.3542      3.20
 5398    1124.5625      3.20
 5399    1124.7708      3.20
 5400    1124.9792      3.20
 5401    1125.1875      3.20
 5402    1125.3958      3.20
 5403    1125.6042      3.20
 5404    1125.8125      3.20
 5405    1126.0208      3.20
 5406    1126.2292      3.20
 5407    1126.4375      3.30
 5408    1126.6458      3.30
 5409    1126.8542      3.20
 5410    1127.0625      3.20
 5411    1127.2708      3.20
 5412    1127.4792      3.30
 5413    1127.6875      3.20
 5414    1127.8958      3.20
 5415    1128.1042      3.20
 5416    1128.3125      3.20
 5417    1128.5208      3.30
 5418    1128.7292      3.20
 5419    1128.9375      3.30
 5420    1129.1458      3.20
 5421    1129.3542      3.30
 5422    1129.5625      3.30
 5423    1129.7708      3.20
 5424    1129.9792      3.20
 5425    1130.1875      3.20
 5426    1130.3958      3.30
 5427    1130.6042      3.30
 5428    1130.8125      3.30
 5429    1131.0208      3.30
 5430    1131.2292      3.30
 5431    1131.4375      3.30
 5432    1131.6458      3.30
 5433    1131.8542      3.20
 5434    1132.0625      3.20
 5435    1132.2708      3.20
 5436    1132.4792      3.20
 5437    1132.6875      3.20
 5438    1132.8958      3.20
 5439    1133.1042      3.20
 5440    1133.3125      3.20
 5441    1133.5208      3.20
 5442    1133.7292      3.20
 5443    1133.9375      3.20
 5444    1134.1458      3.20
 5445    1134.3542      3.20
 5446    1134.5625      3.20
 5447    1134.7708      3.20
 5448    1134.9792      3.20
 5449    1135.1875      3.20
 5450    1135.3958      3.20
 5451    1135.6042      3.20
 5452    1135.8125      3.20
 5453    1136.0208      3.20
 5454    1136.2292      3.20
 5455    1136.4375      3.20
 5456    1136.6458      3.20
 5457    1136.8542      3.20
 5458    1137.0625      3.20
 5459    1137.2708      3.20
 5460    1137.4792      3.20
 5461    1137.6875      3.20
 5462    1137.8958      3.20
 5463    1138.1042      3.20
 5464    1138.3125      3.20
 5465    1138.5208      3.20
 5466    1138.7292      3.20
 5467    1138.9375      3.20
 5468    1139.1458      3.20
 5469    1139.3542      3.20
 5470    1139.5625      3.20
 5471    1139.7708      3.20
 5472    1139.9792      3.20
 5473    1140.1875      3.20
 5474    1140.3958      3.30
 5475    1140.6042      3.30
 5476    1140.8125      3.30
 5477    1141.0208      3.30
 5478    1141.2292      3.30
 5479    1141.4375      3.30
 5480    1141.6458      3.30
 5481    1141.8542      3.30
 5482    1142.0625      3.30
 5483    1142.2708      3.20
 5484    1142.4792      3.30
 5485    1142.6875      3.30
 5486    1142.8958      3.30
 5487    1143.1042      3.30
 5488    1143.3125      3.30
 5489    1143.5208      3.30
 5490    1143.7292      3.30
 5491    1143.9375      3.30
 5492    1144.1458      3.40
 5493    1144.3542      3.50
 5494    1144.5625      3.50
 5495    1144.7708      3.40
 5496    1144.9792      3.40
 5497    1145.1875      3.40
 5498    1145.3958      3.40
 5499    1145.6042      3.40
 5500    1145.8125      3.40
 5501    1146.0208      3.40
 5502    1146.2292      3.40
 5503    1146.4375      3.40
 5504    1146.6458      3.40
 5505    1146.8542      3.40
 5506    1147.0625      3.40
 5507    1147.2708      3.40
 5508    1147.4792      3.40
 5509    1147.6875      3.40
 5510    1147.8958      3.40
 5511    1148.1042      3.40
 5512    1148.3125      3.40
 5513    1148.5208      3.40
 5514    1148.7292      3.40
 5515    1148.9375      3.40
 5516    1149.1458      3.40
 5517    1149.3542      3.40
 5518    1149.5625      3.40
 5519    1149.7708      3.40
 5520    1149.9792      3.40
 5521    1150.1875      3.40
 5522    1150.3958      3.40
 5523    1150.6042      3.40
 5524    1150.8125      3.40
 5525    1151.0208      3.40
 5526    1151.2292      3.40
 5527    1151.4375      3.40
 5528    1151.6458      3.40
 5529    1151.8542      3.40
 5530    1152.0625      3.40
 5531    1152.2708      3.40
 5532    1152.4792      3.40
 5533    1152.6875      3.40
 5534    1152.8958      3.40
 5535    1153.1042      3.30
 5536    1153.3125      3.40
 5537    1153.5208      3.40
 5538    1153.7292      3.40
 5539    1153.9375      3.40
 5540    1154.1458      3.40
 5541    1154.3542      3.40
 5542    1154.5625      3.40
 5543    1154.7708      3.40
 5544    1154.9792      3.40
 5545    1155.1875      3.40
 5546    1155.3958      3.30
 5547    1155.6042      3.30
 5548    1155.8125      3.30
 5549    1156.0208      3.30
 5550    1156.2292      3.30
 5551    1156.4375      3.30
 5552    1156.6458      3.30
 5553    1156.8542      3.30
 5554    1157.0625      3.30
 5555    1157.2708      3.30
 5556    1157.4792      3.30
 5557    1157.6875      3.30
 5558    1157.8958      3.30
 5559    1158.1042      3.30
 5560    1158.3125      3.30
 5561    1158.5208      3.30
 5562    1158.7292      3.30
 5563    1158.9375      3.30
 5564    1159.1458      3.30
 5565    1159.3542      3.30
 5566    1159.5625      3.30
 5567    1159.7708      3.30
 5568    1159.9792      3.30
 5569    1160.1875      3.30
 5570    1160.3958      3.30
 5571    1160.6042      3.30
 5572    1160.8125      3.30
 5573    1161.0208      3.30
 5574    1161.2292      3.30
 5575    1161.4375      3.30
 5576    1161.6458      3.30
 5577    1161.8542      3.30
 5578    1162.0625      3.30
 5579    1162.2708      3.30
 5580    1162.4792      3.30
 5581    1162.6875      3.20
 5582    1162.8958      3.20
 5583    1163.1042      3.20
 5584    1163.3125      3.20
 5585    1163.5208      3.20
 5586    1163.7292      3.20
 5587    1163.9375      3.30
 5588    1164.1458      3.30
 5589    1164.3542      3.30
 5590    1164.5625      3.30
 5591    1164.7708      3.30
 5592    1164.9792      3.30
 5593    1165.1875      3.30
 5594    1165.3958      3.30
 5595    1165.6042      3.30
 5596    1165.8125      3.30
 5597    1166.0208      3.30
 5598    1166.2292      3.30
 5599    1166.4375      3.30
 5600    1166.6458      3.30
 5601    1166.8542      3.20
 5602    1167.0625      3.30
 5603    1167.2708      3.20
 5604    1167.4792      3.20
 5605    1167.6875      3.20
 5606    1167.8958      3.20
 5607    1168.1042      3.20
 5608    1168.3125      3.20
 5609    1168.5208      3.30
 5610    1168.7292      3.30
 5611    1168.9375      3.20
 5612    1169.1458      3.30
 5613    1169.3542      3.30
 5614    1169.5625      3.30
 5615    1169.7708      3.30
 5616    1169.9792      3.30
 5617    1170.1875      3.30
 5618    1170.3958      3.30
 5619    1170.6042      3.30
 5620    1170.8125      3.30
 5621    1171.0208      3.30
 5622    1171.2292      3.30
 5623    1171.4375      3.30
 5624    1171.6458      3.30
 5625    1171.8542      3.30
 5626    1172.0625      3.30
 5627    1172.2708      3.30
 5628    1172.4792      3.40
 5629    1172.6875      3.30
 5630    1172.8958      3.30
 5631    1173.1042      3.30
 5632    1173.3125      3.30
 5633    1173.5208      3.20
 5634    1173.7292      3.20
 5635    1173.9375      3.10
 5636    1174.1458      3.00
 5637    1174.3542      3.00
 5638    1174.5625      2.90
 5639    1174.7708      2.90
 5640    1174.9792      2.90
 5641    1175.1875      2.90
 5642    1175.3958      2.90
 5643    1175.6042      2.90
 5644    1175.8125      2.90
 5645    1176.0208      2.90
 5646    1176.2292      2.90
 5647    1176.4375      2.90
 5648    1176.6458      2.90
 5649    1176.8542      2.90
 5650    1177.0625      2.90
 5651    1177.2708      2.90
 5652    1177.4792      2.90
 5653    1177.6875      3.00
 5654    1177.8958      3.00
 5655    1178.1042      3.00
 5656    1178.3125      3.00
 5657    1178.5208      3.00
 5658    1178.7292      3.00
 5659    1178.9375      3.00
 5660    1179.1458      3.00
 5661    1179.3542      3.10
 5662    1179.5625      3.10
 5663    1179.7708      3.10
 5664    1179.9792      3.10
 5665    1180.1875      3.10
 5666    1180.3958      3.10
 5667    1180.6042      3.10
 5668    1180.8125      3.10
 5669    1181.0208      3.10
 5670    1181.2292      3.10
 5671    1181.4375      3.10
 5672    1181.6458      3.10
 5673    1181.8542      3.10
 5674    1182.0625      3.10
 5675    1182.2708      3.10
 5676    1182.4792      3.10
 5677    1182.6875      3.10
 5678    1182.8958      3.10
 5679    1183.1042      3.10
 5680    1183.3125      3.10
 5681    1183.5208      3.10
 5682    1183.7292      3.10
 5683    1183.9375      3.10
 5684    1184.1458      3.10
 5685    1184.3542      3.10
 5686    1184.5625      3.10
 5687    1184.7708      3.10
 5688    1184.9792      3.10
 5689    1185.1875      3.10
 5690    1185.3958      3.10
 5691    1185.6042      3.10
 5692    1185.8125      3.10
 5693    1186.0208      3.10
 5694    1186.2292      3.10
 5695    1186.4375      3.10
 5696    1186.6458      3.10
 5697    1186.8542      3.10
 5698    1187.0625      3.10
 5699    1187.2708      3.10
 5700    1187.4792      3.10
 5701    1187.6875      3.10
 5702    1187.8958      3.10
 5703    1188.1042      3.10
 5704    1188.3125      3.10
 5705    1188.5208      3.10
 5706    1188.7292      3.10
 5707    1188.9375      3.10
 5708    1189.1458      3.10
 5709    1189.3542      3.10
 5710    1189.5625      3.10
 5711    1189.7708      3.10
 5712    1189.9792      3.10
 5713    1190.1875      3.10
 5714    1190.3958      3.10
 5715    1190.6042      3.10
 5716    1190.8125      3.10
 5717    1191.0208      3.20
 5718    1191.2292      3.20
 5719    1191.4375      3.20
 5720    1191.6458      3.20
 5721    1191.8542      3.20
 5722    1192.0625      3.20
 5723    1192.2708      3.10
 5724    1192.4792      3.10
 5725    1192.6875      3.10
 5726    1192.8958      3.10
 5727    1193.1042      3.10
 5728    1193.3125      3.10
 5729    1193.5208      3.10
 5730    1193.7292      3.10
 5731    1193.9375      3.10
 5732    1194.1458      3.10
 5733    1194.3542      3.10
 5734    1194.5625      3.10
 5735    1194.7708      3.10
 5736    1194.9792      3.10
 5737    1195.1875      3.10
 5738    1195.3958      3.10
 5739    1195.6042      3.10
 5740    1195.8125      3.10
 5741    1196.0208      3.10
 5742    1196.2292      3.10
 5743    1196.4375      3.10
 5744    1196.6458      3.10
 5745    1196.8542      3.10
 5746    1197.0625      3.10
 5747    1197.2708      3.10
 5748    1197.4792      3.10
 5749    1197.6875      3.10
 5750    1197.8958      3.10
 5751    1198.1042      3.10
 5752    1198.3125      3.10
 5753    1198.5208      3.20
 5754    1198.7292      3.10
 5755    1198.9375      3.10
 5756    1199.1458      3.10
 5757    1199.3542      3.20
 5758    1199.5625      3.20
 5759    1199.7708      3.20
 5760    1199.9792      3.20
 5761    1200.1875      3.20
 5762    1200.3958      3.20
 5763    1200.6042      3.20
 5764    1200.8125      3.10
 5765    1201.0208      3.10
 5766    1201.2292      3.10
 5767    1201.4375      3.20
 5768    1201.6458      3.20
 5769    1201.8542      3.10
 5770    1202.0625      3.10
 5771    1202.2708      3.10
 5772    1202.4792      3.10
 5773    1202.6875      3.10
 5774    1202.8958      3.10
 5775    1203.1042      3.10
 5776    1203.3125      3.10
 5777    1203.5208      3.10
 5778    1203.7292      3.10
 5779    1203.9375      3.10
 5780    1204.1458      3.10
 5781    1204.3542      3.10
 5782    1204.5625      3.10
 5783    1204.7708      3.10
 5784    1204.9792      3.10
 5785    1205.1875      3.10
 5786    1205.3958      3.10
 5787    1205.6042      3.10
 5788    1205.8125      3.10
 5789    1206.0208      3.10
 5790    1206.2292      3.10
 5791    1206.4375      3.20
 5792    1206.6458      3.20
 5793    1206.8542      3.20
 5794    1207.0625      3.20
 5795    1207.2708      3.20
 5796    1207.4792      3.20
 5797    1207.6875      3.10
 5798    1207.8958      3.10
 5799    1208.1042      3.10
 5800    1208.3125      3.10
 5801    1208.5208      3.10
 5802    1208.7292      3.10
 5803    1208.9375      3.10
 5804    1209.1458      3.20
 5805    1209.3542      3.20
 5806    1209.5625      3.20
 5807    1209.7708      3.10
 5808    1209.9792      3.20
 5809    1210.1875      3.10
 5810    1210.3958      3.20
 5811    1210.6042      3.20
 5812    1210.8125      3.10
 5813    1211.0208      3.20
 5814    1211.2292      3.10
 5815    1211.4375      3.20
 5816    1211.6458      3.10
 5817    1211.8542      3.10
 5818    1212.0625      3.10
 5819    1212.2708      3.10
 5820    1212.4792      3.20
 5821    1212.6875      3.10
 5822    1212.8958      3.20
 5823    1213.1042      3.20
 5824    1213.3125      3.20
 5825    1213.5208      3.20
 5826    1213.7292      3.20
 5827    1213.9375      3.20
 5828    1214.1458      3.20
 5829    1214.3542      3.20
 5830    1214.5625      3.20
 5831    1214.7708      3.20
 5832    1214.9792      3.20
 5833    1215.1875      3.20
 5834    1215.3958      3.20
 5835    1215.6042      3.20
 5836    1215.8125      3.20
 5837    1216.0208      3.30
 5838    1216.2292      3.20
 5839    1216.4375      3.30
 5840    1216.6458      3.30
 5841    1216.8542      3.30
 5842    1217.0625      3.30
 5843    1217.2708      3.30
 5844    1217.4792      3.40
 5845    1217.6875      3.30
 5846    1217.8958      3.30
 5847    1218.1042      3.30
 5848    1218.3125      3.30
 5849    1218.5208      3.30
 5850    1218.7292      3.20
 5851    1218.9375      3.20
 5852    1219.1458      3.20
 5853    1219.3542      3.20
 5854    1219.5625      3.20
 5855    1219.7708      3.20
 5856    1219.9792      3.20
 5857    1220.1875      3.10
 5858    1220.3958      3.10
 5859    1220.6042      3.10
 5860    1220.8125      3.10
 5861    1221.0208      3.10
 5862    1221.2292      3.10
 5863    1221.4375      3.10
 5864    1221.6458      3.20
 5865    1221.8542      3.10
 5866    1222.0625      3.20
 5867    1222.2708      3.20
 5868    1222.4792      3.20
 5869    1222.6875      3.20
 5870    1222.8958      3.20
 5871    1223.1042      3.20
 5872    1223.3125      3.20
 5873    1223.5208      3.20
 5874    1223.7292      3.20
 5875    1223.9375      3.20
 5876    1224.1458      3.20
 5877    1224.3542      3.20
 5878    1224.5625      3.20
 5879    1224.7708      3.20
 5880    1224.9792      3.20
 5881    1225.1875      3.20
 5882    1225.3958      3.30
 5883    1225.6042      3.30
 5884    1225.8125      3.30
 5885    1226.0208      3.40
 5886    1226.2292      3.40
 5887    1226.4375      3.40
 5888    1226.6458      3.40
 5889    1226.8542      3.40
 5890    1227.0625      3.30
 5891    1227.2708      3.30
 5892    1227.4792      3.30
 5893    1227.6875      3.20
 5894    1227.8958      3.20
 5895    1228.1042      3.20
 5896    1228.3125      3.30
 5897    1228.5208      3.30
 5898    1228.7292      3.30
 5899    1228.9375      3.40
 5900    1229.1458      3.40
 5901    1229.3542      3.30
 5902    1229.5625      3.40
 5903    1229.7708      3.30
 5904    1229.9792      3.30
 5905    1230.1875      3.30
 5906    1230.3958      3.30
 5907    1230.6042      3.30
 5908    1230.8125      3.30
 5909    1231.0208      3.30
 5910    1231.2292      3.30
 5911    1231.4375       NaN
 5912    1231.6458      3.40
 5913    1231.8542       NaN
 5914    1232.0625      3.40
 5915    1232.2708      3.40
 5916    1232.4792       NaN
 5917    1232.6875      3.40
 5918    1232.8958       NaN
 5919    1233.1042      3.40
 5920    1233.3125       NaN
 5921    1233.5208      3.40
 5922    1233.7292      3.40
 5923    1233.9375       NaN
 5924    1234.1458      3.30
 5925    1234.3542       NaN
 5926    1234.5625       NaN
 5927    1234.7708       NaN
 5928    1234.9792      3.30
 5929    1235.1875      3.30
 5930    1235.3958      3.40
 5931    1235.6042      3.40
 5932    1235.8125      3.40
 5933    1236.0208      3.50
 5934    1236.2292      3.40
 5935    1236.4375      3.40
 5936    1236.6458      3.50
 5937    1236.8542      3.50
 5938    1237.0625      3.50
 5939    1237.2708      3.40
 5940    1237.4792      3.40
 5941    1237.6875      3.40
 5942    1237.8958      3.40
 5943    1238.1042      3.40
 5944    1238.3125      3.40
 5945    1238.5208      3.40
 5946    1238.7292      3.40
 5947    1238.9375      3.40
 5948    1239.1458      3.40
 5949    1239.3542      3.40
 5950    1239.5625      3.50
 5951    1239.7708      3.50
 5952    1239.9792      3.50
 5953    1240.1875      3.50
 5954    1240.3958      3.50
 5955    1240.6042      3.50
 5956    1240.8125      3.50
 5957    1241.0208      3.50
 5958    1241.2292      3.50
 5959    1241.4375      3.50
 5960    1241.6458      3.50
 5961    1241.8542      3.50
 5962    1242.0625      3.50
 5963    1242.2708      3.50
 5964    1242.4792      3.50
 5965    1242.6875      3.50
 5966    1242.8958      3.50
 5967    1243.1042      3.40
 5968    1243.3125      3.40
 5969    1243.5208      3.50
 5970    1243.7292      3.50
 5971    1243.9375      3.50
 5972    1244.1458      3.50
 5973    1244.3542      3.50
 5974    1244.5625      3.50
 5975    1244.7708      3.50
 5976    1244.9792      3.50
 5977    1245.1875      3.50
 5978    1245.3958      3.50
 5979    1245.6042      3.50
 5980    1245.8125      3.50
 5981    1246.0208      3.50
 5982    1246.2292      3.40
 5983    1246.4375      3.40
 5984    1246.6458      3.40
 5985    1246.8542      3.40
 5986    1247.0625      3.40
 5987    1247.2708      3.40
 5988    1247.4792      3.40
 5989    1247.6875      3.40
 5990    1247.8958      3.40
 5991    1248.1042      3.40
 5992    1248.3125      3.40
 5993    1248.5208      3.40
 5994    1248.7292      3.30
 5995    1248.9375      3.30
 5996    1249.1458      3.30
 5997    1249.3542      3.40
 5998    1249.5625      3.40
 5999    1249.7708      3.40
 6000    1249.9792      3.40
 6001    1250.1875      3.30
 6002    1250.3958      3.30
 6003    1250.6042      3.40
 6004    1250.8125      3.30
 6005    1251.0208      3.30
 6006    1251.2292      3.30
 6007    1251.4375       NaN
 6008    1251.6458      3.30
 6009    1251.8542      3.30
 6010    1252.0625      3.30
 6011    1252.2708      3.40
 6012    1252.4792      3.40
 6013    1252.6875      3.40
 6014    1252.8958      3.40
 6015    1253.1042      3.40
 6016    1253.3125      3.40
 6017    1253.5208      3.40
 6018    1253.7292      3.40
 6019    1253.9375      3.40
 6020    1254.1458      3.40
 6021    1254.3542      3.40
 6022    1254.5625      3.40
 6023    1254.7708      3.40
 6024    1254.9792      3.40
 6025    1255.1875      3.40
 6026    1255.3958      3.40
 6027    1255.6042      3.40
 6028    1255.8125      3.30
 6029    1256.0208      3.30
 6030    1256.2292      3.30
 6031    1256.4375      3.40
 6032    1256.6458      3.40
 6033    1256.8542      3.40
 6034    1257.0625      3.40
 6035    1257.2708      3.40
 6036    1257.4792      3.40
 6037    1257.6875      3.40
 6038    1257.8958      3.40
 6039    1258.1042      3.40
 6040    1258.3125      3.50
 6041    1258.5208      3.50
 6042    1258.7292      3.50
 6043    1258.9375      3.50
 6044    1259.1458      3.50
 6045    1259.3542      3.50
 6046    1259.5625      3.50
 6047    1259.7708      3.50
 6048    1259.9792      3.40
 6049    1260.1875      3.40
 6050    1260.3958      3.40
 6051    1260.6042      3.40
 6052    1260.8125      3.30
 6053    1261.0208      3.30
 6054    1261.2292      3.30
 6055    1261.4375      3.30
 6056    1261.6458      3.40
 6057    1261.8542      3.30
 6058    1262.0625      3.30
 6059    1262.2708      3.30
 6060    1262.4792      3.30
 6061    1262.6875      3.30
 6062    1262.8958      3.30
 6063    1263.1042      3.30
 6064    1263.3125      3.30
 6065    1263.5208      3.30
 6066    1263.7292      3.30
 6067    1263.9375      3.30
 6068    1264.1458      3.30
 6069    1264.3542      3.30
 6070    1264.5625      3.30
 6071    1264.7708      3.30
 6072    1264.9792      3.30
 6073    1265.1875      3.30
 6074    1265.3958      3.30
 6075    1265.6042      3.30
 6076    1265.8125      3.30
 6077    1266.0208      3.30
 6078    1266.2292      3.30
 6079    1266.4375      3.30
 6080    1266.6458      3.30
 6081    1266.8542      3.30
 6082    1267.0625      3.30
 6083    1267.2708      3.30
 6084    1267.4792      3.30
 6085    1267.6875      3.30
 6086    1267.8958      3.30
 6087    1268.1042      3.30
 6088    1268.3125      3.30
 6089    1268.5208      3.30
 6090    1268.7292      3.40
 6091    1268.9375      3.40
 6092    1269.1458      3.30
 6093    1269.3542      3.30
 6094    1269.5625      3.30
 6095    1269.7708      3.30
 6096    1269.9792      3.30
 6097    1270.1875      3.30
 6098    1270.3958      3.30
 6099    1270.6042      3.40
 6100    1270.8125      3.30
 6101    1271.0208      3.30
 6102    1271.2292      3.30
 6103    1271.4375      3.40
 6104    1271.6458      3.30
 6105    1271.8542      3.30
 6106    1272.0625      3.40
 6107    1272.2708      3.40
 6108    1272.4792      3.40
 6109    1272.6875      3.40
 6110    1272.8958      3.40
 6111    1273.1042      3.40
