;Produced by Yue Chen, @LANL, on Oct 24, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 9102    1137.6875      3.20
 9103    1137.8125      3.20
 9104    1137.9375      3.20
 9105    1138.0625      3.20
 9106    1138.1875      3.20
 9107    1138.3125      3.10
 9108    1138.4375      3.20
 9109    1138.5625      3.20
 9110    1138.6875      3.20
 9111    1138.8125      3.20
 9112    1138.9375      3.20
 9113    1139.0625      3.20
 9114    1139.1875      3.20
 9115    1139.3125      3.20
 9116    1139.4375      3.20
 9117    1139.5625      3.20
 9118    1139.6875      3.20
 9119    1139.8125      3.20
 9120    1139.9375      3.30
 9121    1140.0625      3.30
 9122    1140.1875      3.30
 9123    1140.3125      3.30
 9124    1140.4375      3.30
 9125    1140.5625      3.30
 9126    1140.6875      3.30
 9127    1140.8125      3.30
 9128    1140.9375      3.30
 9129    1141.0625      3.30
 9130    1141.1875      3.30
 9131    1141.3125      3.20
 9132    1141.4375      3.20
 9133    1141.5625      3.30
 9134    1141.6875      3.30
 9135    1141.8125      3.30
 9136    1141.9375      3.30
 9137    1142.0625      3.30
 9138    1142.1875      3.30
 9139    1142.3125      3.30
 9140    1142.4375      3.30
 9141    1142.5625      3.30
 9142    1142.6875      3.30
 9143    1142.8125      3.30
 9144    1142.9375      3.30
 9145    1143.0625      3.30
 9146    1143.1875      3.30
 9147    1143.3125      3.30
 9148    1143.4375      3.30
 9149    1143.5625      3.30
 9150    1143.6875      3.40
 9151    1143.8125      3.40
 9152    1143.9375      3.50
 9153    1144.0625      3.50
 9154    1144.1875      3.50
 9155    1144.3125      3.50
 9156    1144.4375      3.50
 9157    1144.5625      3.50
 9158    1144.6875      3.50
 9159    1144.8125      3.40
 9160    1144.9375      3.40
 9161    1145.0625      3.40
 9162    1145.1875      3.40
 9163    1145.3125      3.40
 9164    1145.4375      3.40
 9165    1145.5625      3.40
 9166    1145.6875      3.40
 9167    1145.8125      3.40
 9168    1145.9375      3.40
 9169    1146.0625      3.40
 9170    1146.1875      3.40
 9171    1146.3125      3.40
 9172    1146.4375      3.40
 9173    1146.5625      3.40
 9174    1146.6875      3.40
 9175    1146.8125      3.50
 9176    1146.9375      3.50
 9177    1147.0625      3.40
 9178    1147.1875      3.40
 9179    1147.3125      3.40
 9180    1147.4375      3.40
 9181    1147.5625      3.40
 9182    1147.6875      3.40
 9183    1147.8125      3.40
 9184    1147.9375      3.40
 9185    1148.0625      3.30
 9186    1148.1875      3.30
 9187    1148.3125      3.30
 9188    1148.4375      3.30
 9189    1148.5625      3.40
 9190    1148.6875      3.40
 9191    1148.8125      3.40
 9192    1148.9375      3.40
 9193    1149.0625      3.40
 9194    1149.1875      3.40
 9195    1149.3125      3.40
 9196    1149.4375      3.40
 9197    1149.5625      3.40
 9198    1149.6875      3.40
 9199    1149.8125      3.40
 9200    1149.9375      3.40
 9201    1150.0625      3.40
 9202    1150.1875      3.40
 9203    1150.3125      3.40
 9204    1150.4375      3.40
 9205    1150.5625      3.40
 9206    1150.6875      3.40
 9207    1150.8125      3.40
 9208    1150.9375      3.40
 9209    1151.0625      3.40
 9210    1151.1875      3.40
 9211    1151.3125      3.40
 9212    1151.4375      3.40
 9213    1151.5625      3.40
 9214    1151.6875      3.40
 9215    1151.8125      3.40
 9216    1151.9375      3.40
 9217    1152.0625      3.40
 9218    1152.1875      3.40
 9219    1152.3125      3.40
 9220    1152.4375      3.40
 9221    1152.5625      3.40
 9222    1152.6875      3.40
 9223    1152.8125      3.30
 9224    1152.9375      3.30
 9225    1153.0625      3.30
 9226    1153.1875      3.30
 9227    1153.3125      3.30
 9228    1153.4375      3.30
 9229    1153.5625      3.40
 9230    1153.6875      3.40
 9231    1153.8125      3.40
 9232    1153.9375      3.40
 9233    1154.0625      3.40
 9234    1154.1875      3.40
 9235    1154.3125      3.40
 9236    1154.4375      3.40
 9237    1154.5625      3.40
 9238    1154.6875      3.40
 9239    1154.8125      3.40
 9240    1154.9375      3.40
 9241    1155.0625      3.40
 9242    1155.1875      3.30
 9243    1155.3125      3.30
 9244    1155.4375      3.30
 9245    1155.5625      3.30
 9246    1155.6875      3.30
 9247    1155.8125      3.30
 9248    1155.9375      3.30
 9249    1156.0625      3.30
 9250    1156.1875      3.30
 9251    1156.3125      3.30
 9252    1156.4375      3.30
 9253    1156.5625      3.30
 9254    1156.6875      3.40
 9255    1156.8125      3.30
 9256    1156.9375      3.30
 9257    1157.0625      3.30
 9258    1157.1875      3.30
 9259    1157.3125      3.30
 9260    1157.4375      3.30
 9261    1157.5625      3.40
 9262    1157.6875      3.30
 9263    1157.8125      3.30
 9264    1157.9375      3.30
 9265    1158.0625      3.30
 9266    1158.1875      3.30
 9267    1158.3125      3.30
 9268    1158.4375      3.30
 9269    1158.5625      3.30
 9270    1158.6875      3.30
 9271    1158.8125      3.30
 9272    1158.9375      3.30
 9273    1159.0625      3.30
 9274    1159.1875      3.30
 9275    1159.3125      3.30
 9276    1159.4375      3.30
 9277    1159.5625      3.30
 9278    1159.6875      3.30
 9279    1159.8125      3.30
 9280    1159.9375      3.30
 9281    1160.0625      3.30
 9282    1160.1875      3.30
 9283    1160.3125      3.30
 9284    1160.4375      3.30
 9285    1160.5625      3.30
 9286    1160.6875      3.30
 9287    1160.8125      3.30
 9288    1160.9375      3.30
 9289    1161.0625      3.30
 9290    1161.1875      3.30
 9291    1161.3125      3.30
 9292    1161.4375      3.30
 9293    1161.5625      3.30
 9294    1161.6875      3.30
 9295    1161.8125      3.30
 9296    1161.9375      3.30
 9297    1162.0625      3.30
 9298    1162.1875      3.30
 9299    1162.3125      3.30
 9300    1162.4375      3.20
 9301    1162.5625      3.20
 9302    1162.6875      3.30
 9303    1162.8125      3.30
 9304    1162.9375      3.30
 9305    1163.0625      3.20
 9306    1163.1875      3.20
 9307    1163.3125      3.20
 9308    1163.4375      3.20
 9309    1163.5625      3.20
 9310    1163.6875      3.30
 9311    1163.8125      3.30
 9312    1163.9375      3.30
 9313    1164.0625      3.30
 9314    1164.1875      3.30
 9315    1164.3125      3.30
 9316    1164.4375      3.30
 9317    1164.5625      3.30
 9318    1164.6875      3.30
 9319    1164.8125      3.30
 9320    1164.9375      3.30
 9321    1165.0625      3.30
 9322    1165.1875      3.30
 9323    1165.3125      3.30
 9324    1165.4375      3.30
 9325    1165.5625      3.40
 9326    1165.6875      3.30
 9327    1165.8125      3.30
 9328    1165.9375      3.30
 9329    1166.0625      3.30
 9330    1166.1875      3.20
 9331    1166.3125      3.20
 9332    1166.4375      3.20
 9333    1166.5625      3.30
 9334    1166.6875      3.30
 9335    1166.8125      3.30
 9336    1166.9375      3.30
 9337    1167.0625      3.30
 9338    1167.1875      3.20
 9339    1167.3125      3.20
 9340    1167.4375      3.20
 9341    1167.5625      3.30
 9342    1167.6875      3.30
 9343    1167.8125      3.20
 9344    1167.9375      3.30
 9345    1168.0625      3.30
 9346    1168.1875      3.30
 9347    1168.3125      3.20
 9348    1168.4375      3.20
 9349    1168.5625      3.30
 9350    1168.6875      3.30
 9351    1168.8125      3.30
 9352    1168.9375      3.30
 9353    1169.0625      3.30
 9354    1169.1875      3.30
 9355    1169.3125      3.30
 9356    1169.4375      3.30
 9357    1169.5625      3.30
 9358    1169.6875      3.30
 9359    1169.8125      3.30
 9360    1169.9375      3.30
 9361    1170.0625      3.30
 9362    1170.1875      3.30
 9363    1170.3125      3.30
 9364    1170.4375      3.30
 9365    1170.5625      3.30
 9366    1170.6875      3.40
 9367    1170.8125      3.30
 9368    1170.9375      3.30
 9369    1171.0625      3.30
 9370    1171.1875      3.30
 9371    1171.3125      3.30
 9372    1171.4375      3.30
 9373    1171.5625      3.30
 9374    1171.6875      3.30
 9375    1171.8125      3.30
 9376    1171.9375      3.40
 9377    1172.0625      3.30
 9378    1172.1875      3.30
 9379    1172.3125      3.30
 9380    1172.4375      3.30
 9381    1172.5625      3.30
 9382    1172.6875      3.30
 9383    1172.8125      3.30
 9384    1172.9375      3.40
 9385    1173.0625      3.40
 9386    1173.1875      3.30
 9387    1173.3125      3.30
 9388    1173.4375      3.20
 9389    1173.5625      3.20
 9390    1173.6875      3.10
 9391    1173.8125      3.10
 9392    1173.9375      3.10
 9393    1174.0625      3.00
 9394    1174.1875      3.00
 9395    1174.3125      2.90
 9396    1174.4375      2.90
 9397    1174.5625      2.90
 9398    1174.6875      2.90
 9399    1174.8125      2.90
 9400    1174.9375      2.90
 9401    1175.0625      2.90
 9402    1175.1875      2.90
 9403    1175.3125      2.90
 9404    1175.4375      2.90
 9405    1175.5625      2.90
 9406    1175.6875      2.90
 9407    1175.8125      2.90
 9408    1175.9375      2.90
 9409    1176.0625      2.90
 9410    1176.1875      2.90
 9411    1176.3125      2.90
 9412    1176.4375      2.90
 9413    1176.5625      2.90
 9414    1176.6875      2.90
 9415    1176.8125      2.90
 9416    1176.9375      2.90
 9417    1177.0625      2.90
 9418    1177.1875      2.90
 9419    1177.3125      2.90
 9420    1177.4375      2.90
 9421    1177.5625      3.00
 9422    1177.6875      3.00
 9423    1177.8125      3.00
 9424    1177.9375      3.00
 9425    1178.0625      3.00
 9426    1178.1875      3.00
 9427    1178.3125      3.00
 9428    1178.4375      3.00
 9429    1178.5625      3.00
 9430    1178.6875      3.00
 9431    1178.8125      3.10
 9432    1178.9375      3.10
 9433    1179.0625      3.10
 9434    1179.1875      3.10
 9435    1179.3125      3.10
 9436    1179.4375      3.10
 9437    1179.5625      3.10
 9438    1179.6875      3.10
 9439    1179.8125      3.10
 9440    1179.9375      3.10
 9441    1180.0625      3.10
 9442    1180.1875      3.10
 9443    1180.3125      3.10
 9444    1180.4375      3.10
 9445    1180.5625      3.10
 9446    1180.6875      3.10
 9447    1180.8125      3.10
 9448    1180.9375      3.10
 9449    1181.0625      3.10
 9450    1181.1875      3.10
 9451    1181.3125      3.10
 9452    1181.4375      3.10
 9453    1181.5625      3.10
 9454    1181.6875      3.10
 9455    1181.8125      3.10
 9456    1181.9375      3.10
 9457    1182.0625      3.10
 9458    1182.1875      3.10
 9459    1182.3125      3.10
 9460    1182.4375      3.10
 9461    1182.5625      3.10
 9462    1182.6875      3.10
 9463    1182.8125      3.10
 9464    1182.9375      3.10
 9465    1183.0625      3.10
 9466    1183.1875      3.10
 9467    1183.3125      3.10
 9468    1183.4375      3.10
 9469    1183.5625      3.10
 9470    1183.6875      3.10
 9471    1183.8125      3.10
 9472    1183.9375      3.10
 9473    1184.0625      3.10
 9474    1184.1875      3.10
 9475    1184.3125      3.10
 9476    1184.4375      3.10
 9477    1184.5625      3.10
 9478    1184.6875      3.10
 9479    1184.8125      3.10
 9480    1184.9375      3.10
 9481    1185.0625      3.10
 9482    1185.1875      3.10
 9483    1185.3125      3.10
 9484    1185.4375      3.10
 9485    1185.5625      3.20
 9486    1185.6875      3.20
 9487    1185.8125      3.10
 9488    1185.9375      3.20
 9489    1186.0625      3.10
 9490    1186.1875      3.10
 9491    1186.3125      3.10
 9492    1186.4375      3.10
 9493    1186.5625      3.10
 9494    1186.6875      3.10
 9495    1186.8125      3.10
 9496    1186.9375      3.10
 9497    1187.0625      3.10
 9498    1187.1875      3.10
 9499    1187.3125      3.10
 9500    1187.4375      3.10
 9501    1187.5625      3.10
 9502    1187.6875      3.10
 9503    1187.8125      3.10
 9504    1187.9375      3.10
 9505    1188.0625      3.10
 9506    1188.1875      3.10
 9507    1188.3125      3.10
 9508    1188.4375      3.10
 9509    1188.5625      3.10
 9510    1188.6875      3.20
 9511    1188.8125      3.10
 9512    1188.9375      3.20
 9513    1189.0625      3.10
 9514    1189.1875      3.10
 9515    1189.3125      3.10
 9516    1189.4375      3.10
 9517    1189.5625      3.10
 9518    1189.6875      3.10
 9519    1189.8125      3.10
 9520    1189.9375      3.10
 9521    1190.0625      3.10
 9522    1190.1875      3.10
 9523    1190.3125      3.10
 9524    1190.4375      3.10
 9525    1190.5625      3.20
 9526    1190.6875      3.20
 9527    1190.8125      3.10
 9528    1190.9375      3.10
 9529    1191.0625      3.20
 9530    1191.1875      3.10
 9531    1191.3125      3.10
 9532    1191.4375      3.20
 9533    1191.5625      3.20
 9534    1191.6875      3.20
 9535    1191.8125      3.20
 9536    1191.9375      3.20
 9537    1192.0625      3.20
 9538    1192.1875      3.10
 9539    1192.3125      3.10
 9540    1192.4375      3.10
 9541    1192.5625      3.10
 9542    1192.6875      3.10
 9543    1192.8125      3.10
 9544    1192.9375      3.10
 9545    1193.0625      3.10
 9546    1193.1875      3.10
 9547    1193.3125      3.10
 9548    1193.4375      3.10
 9549    1193.5625      3.10
 9550    1193.6875      3.10
 9551    1193.8125      3.10
 9552    1193.9375      3.10
 9553    1194.0625      3.10
 9554    1194.1875      3.10
 9555    1194.3125      3.10
 9556    1194.4375      3.10
 9557    1194.5625      3.10
 9558    1194.6875      3.10
 9559    1194.8125      3.10
 9560    1194.9375      3.10
 9561    1195.0625      3.10
 9562    1195.1875      3.10
 9563    1195.3125      3.10
 9564    1195.4375      3.10
 9565    1195.5625      3.10
 9566    1195.6875      3.10
 9567    1195.8125      3.10
 9568    1195.9375      3.10
 9569    1196.0625      3.10
 9570    1196.1875      3.10
 9571    1196.3125      3.10
 9572    1196.4375      3.10
 9573    1196.5625      3.10
 9574    1196.6875      3.10
 9575    1196.8125      3.10
 9576    1196.9375      3.10
 9577    1197.0625      3.10
 9578    1197.1875      3.10
 9579    1197.3125      3.10
 9580    1197.4375      3.10
 9581    1197.5625      3.10
 9582    1197.6875      3.10
 9583    1197.8125      3.10
 9584    1197.9375      3.10
 9585    1198.0625      3.10
 9586    1198.1875      3.10
 9587    1198.3125      3.10
 9588    1198.4375      3.10
 9589    1198.5625      3.10
 9590    1198.6875      3.10
 9591    1198.8125      3.10
 9592    1198.9375      3.10
 9593    1199.0625      3.20
 9594    1199.1875      3.10
 9595    1199.3125      3.10
 9596    1199.4375      3.20
 9597    1199.5625      3.20
 9598    1199.6875      3.20
 9599    1199.8125      3.20
 9600    1199.9375      3.20
 9601    1200.0625      3.20
 9602    1200.1875      3.10
 9603    1200.3125      3.10
 9604    1200.4375      3.10
 9605    1200.5625      3.20
 9606    1200.6875      3.20
 9607    1200.8125      3.10
 9608    1200.9375      3.10
 9609    1201.0625      3.20
 9610    1201.1875      3.10
 9611    1201.3125      3.10
 9612    1201.4375      3.10
 9613    1201.5625      3.20
 9614    1201.6875      3.20
 9615    1201.8125      3.10
 9616    1201.9375      3.10
 9617    1202.0625      3.10
 9618    1202.1875      3.10
 9619    1202.3125       NaN
 9620    1202.4375       NaN
 9621    1202.5625      3.10
 9622    1202.6875      3.10
 9623    1202.8125      3.10
 9624    1202.9375      3.10
 9625    1203.0625      3.10
 9626    1203.1875      3.10
 9627    1203.3125      3.10
 9628    1203.4375      3.10
 9629    1203.5625      3.20
 9630    1203.6875      3.20
 9631    1203.8125      3.10
 9632    1203.9375      3.10
 9633    1204.0625      3.10
 9634    1204.1875      3.10
 9635    1204.3125      3.10
 9636    1204.4375      3.10
 9637    1204.5625      3.10
 9638    1204.6875      3.10
 9639    1204.8125      3.10
 9640    1204.9375      3.10
 9641    1205.0625      3.10
 9642    1205.1875      3.10
 9643    1205.3125      3.10
 9644    1205.4375      3.10
 9645    1205.5625      3.10
 9646    1205.6875      3.10
 9647    1205.8125      3.10
 9648    1205.9375      3.10
 9649    1206.0625      3.10
 9650    1206.1875      3.10
 9651    1206.3125      3.10
 9652    1206.4375      3.10
 9653    1206.5625      3.20
 9654    1206.6875      3.20
 9655    1206.8125      3.20
 9656    1206.9375      3.20
 9657    1207.0625      3.20
 9658    1207.1875      3.20
 9659    1207.3125      3.10
 9660    1207.4375      3.20
 9661    1207.5625      3.20
 9662    1207.6875      3.20
 9663    1207.8125      3.10
 9664    1207.9375      3.10
 9665    1208.0625      3.10
 9666    1208.1875      3.10
 9667    1208.3125      3.10
 9668    1208.4375      3.10
 9669    1208.5625      3.10
 9670    1208.6875      3.20
 9671    1208.8125      3.10
 9672    1208.9375      3.20
 9673    1209.0625      3.20
 9674    1209.1875      3.20
 9675    1209.3125      3.20
 9676    1209.4375      3.20
 9677    1209.5625      3.20
 9678    1209.6875      3.20
 9679    1209.8125      3.10
 9680    1209.9375      3.20
 9681    1210.0625      3.20
 9682    1210.1875      3.10
 9683    1210.3125      3.10
 9684    1210.4375      3.10
 9685    1210.5625      3.10
 9686    1210.6875      3.10
 9687    1210.8125      3.10
 9688    1210.9375      3.20
 9689    1211.0625      3.20
 9690    1211.1875      3.10
 9691    1211.3125      3.10
 9692    1211.4375      3.10
 9693    1211.5625      3.10
 9694    1211.6875      3.10
 9695    1211.8125      3.10
 9696    1211.9375      3.10
 9697    1212.0625      3.20
 9698    1212.1875      3.10
 9699    1212.3125      3.20
 9700    1212.4375      3.20
 9701    1212.5625      3.30
 9702    1212.6875      3.30
 9703    1212.8125      3.20
 9704    1212.9375      3.20
 9705    1213.0625      3.20
 9706    1213.1875      3.20
 9707    1213.3125      3.20
 9708    1213.4375      3.20
 9709    1213.5625      3.20
 9710    1213.6875      3.20
 9711    1213.8125      3.20
 9712    1213.9375      3.20
 9713    1214.0625      3.20
 9714    1214.1875      3.20
 9715    1214.3125      3.20
 9716    1214.4375      3.20
 9717    1214.5625      3.20
 9718    1214.6875      3.20
 9719    1214.8125      3.10
 9720    1214.9375      3.10
 9721    1215.0625      3.20
 9722    1215.1875      3.10
 9723    1215.3125      3.10
 9724    1215.4375      3.20
 9725    1215.5625      3.20
 9726    1215.6875      3.20
 9727    1215.8125      3.20
 9728    1215.9375      3.30
 9729    1216.0625      3.30
 9730    1216.1875      3.30
 9731    1216.3125      3.30
 9732    1216.4375      3.30
 9733    1216.5625      3.40
 9734    1216.6875      3.40
 9735    1216.8125      3.20
 9736    1216.9375      3.30
 9737    1217.0625      3.30
 9738    1217.1875      3.30
 9739    1217.3125      3.20
 9740    1217.4375      3.30
 9741    1217.5625      3.40
 9742    1217.6875      3.40
 9743    1217.8125      3.30
 9744    1217.9375      3.30
 9745    1218.0625      3.30
 9746    1218.1875      3.20
 9747    1218.3125      3.20
 9748    1218.4375      3.20
 9749    1218.5625      3.30
 9750    1218.6875      3.30
 9751    1218.8125      3.20
 9752    1218.9375      3.20
 9753    1219.0625      3.20
 9754    1219.1875      3.20
 9755    1219.3125      3.10
 9756    1219.4375      3.20
 9757    1219.5625      3.20
 9758    1219.6875      3.20
 9759    1219.8125      3.20
 9760    1219.9375      3.20
 9761    1220.0625      3.20
 9762    1220.1875      3.10
 9763    1220.3125      3.00
 9764    1220.4375      3.00
 9765    1220.5625      3.00
 9766    1220.6875      3.00
 9767    1220.8125      3.10
 9768    1220.9375       NaN
 9769    1221.0625      3.10
 9770    1221.1875      3.10
 9771    1221.3125      3.10
 9772    1221.4375      3.10
 9773    1221.5625      3.10
 9774    1221.6875      3.10
 9775    1221.8125      3.10
 9776    1221.9375      3.20
 9777    1222.0625      3.20
 9778    1222.1875      3.20
 9779    1222.3125      3.20
 9780    1222.4375      3.20
 9781    1222.5625      3.30
 9782    1222.6875      3.20
 9783    1222.8125      3.20
 9784    1222.9375      3.30
 9785    1223.0625      3.20
 9786    1223.1875      3.10
 9787    1223.3125      3.10
 9788    1223.4375      3.10
 9789    1223.5625      3.20
 9790    1223.6875      3.20
 9791    1223.8125      3.20
 9792    1223.9375      3.30
 9793    1224.0625      3.30
 9794    1224.1875      3.20
 9795    1224.3125      3.20
 9796    1224.4375      3.20
 9797    1224.5625      3.30
 9798    1224.6875      3.20
 9799    1224.8125      3.20
 9800    1224.9375      3.30
 9801    1225.0625      3.30
 9802    1225.1875      3.30
 9803    1225.3125      3.30
 9804    1225.4375      3.30
 9805    1225.5625      3.40
 9806    1225.6875      3.40
 9807    1225.8125      3.40
 9808    1225.9375      3.40
 9809    1226.0625      3.40
 9810    1226.1875      3.30
 9811    1226.3125      3.30
 9812    1226.4375      3.40
 9813    1226.5625      3.40
 9814    1226.6875      3.40
 9815    1226.8125      3.40
 9816    1226.9375      3.40
 9817    1227.0625      3.30
 9818    1227.1875      3.30
 9819    1227.3125      3.20
 9820    1227.4375      3.20
 9821    1227.5625      3.20
 9822    1227.6875      3.20
 9823    1227.8125      3.20
 9824    1227.9375      3.30
 9825    1228.0625      3.40
 9826    1228.1875      3.30
 9827    1228.3125      3.30
 9828    1228.4375      3.30
 9829    1228.5625      3.40
 9830    1228.6875      3.40
 9831    1228.8125      3.30
 9832    1228.9375      3.40
 9833    1229.0625      3.50
 9834    1229.1875      3.30
 9835    1229.3125      3.30
 9836    1229.4375      3.30
 9837    1229.5625      3.40
 9838    1229.6875      3.40
 9839    1229.8125      3.30
 9840    1229.9375       NaN
 9841    1230.0625      3.40
 9842    1230.1875      3.30
 9843    1230.3125      3.30
 9844    1230.4375      3.30
 9845    1230.5625      3.30
 9846    1230.6875      3.30
 9847    1230.8125       NaN
 9848    1230.9375       NaN
 9849    1231.0625      3.40
 9850    1231.1875      3.30
 9851    1231.3125      3.30
 9852    1231.4375      3.30
 9853    1231.5625      3.40
 9854    1231.6875      3.40
 9855    1231.8125      3.40
 9856    1231.9375       NaN
 9857    1232.0625      3.40
 9858    1232.1875      3.40
 9859    1232.3125      3.40
 9860    1232.4375       NaN
 9861    1232.5625      3.40
 9862    1232.6875      3.40
 9863    1232.8125      3.40
 9864    1232.9375       NaN
 9865    1233.0625      3.50
 9866    1233.1875      3.40
 9867    1233.3125      3.40
 9868    1233.4375      3.40
 9869    1233.5625      3.40
 9870    1233.6875      3.40
 9871    1233.8125       NaN
 9872    1233.9375       NaN
 9873    1234.0625       NaN
 9874    1234.1875      3.20
 9875    1234.3125       NaN
 9876    1234.4375       NaN
 9877    1234.5625       NaN
 9878    1234.6875       NaN
 9879    1234.8125       NaN
 9880    1234.9375      3.40
 9881    1235.0625      3.40
 9882    1235.1875      3.40
 9883    1235.3125      3.40
 9884    1235.4375      3.40
 9885    1235.5625      3.40
 9886    1235.6875      3.40
 9887    1235.8125      3.40
 9888    1235.9375      3.60
 9889    1236.0625      3.60
 9890    1236.1875      3.60
 9891    1236.3125      3.60
 9892    1236.4375      3.60
 9893    1236.5625      3.60
 9894    1236.6875      3.50
 9895    1236.8125      3.50
 9896    1236.9375      3.50
 9897    1237.0625      3.60
 9898    1237.1875      3.50
 9899    1237.3125      3.40
 9900    1237.4375      3.40
 9901    1237.5625      3.40
 9902    1237.6875      3.40
 9903    1237.8125      3.40
 9904    1237.9375      3.40
 9905    1238.0625      3.40
 9906    1238.1875      3.40
 9907    1238.3125      3.30
 9908    1238.4375      3.30
 9909    1238.5625      3.30
 9910    1238.6875      3.30
 9911    1238.8125      3.30
 9912    1238.9375      3.50
 9913    1239.0625      3.50
 9914    1239.1875      3.50
 9915    1239.3125      3.40
 9916    1239.4375      3.40
 9917    1239.5625      3.50
 9918    1239.6875      3.40
 9919    1239.8125      3.50
 9920    1239.9375      3.60
 9921    1240.0625      3.60
 9922    1240.1875      3.50
 9923    1240.3125      3.50
 9924    1240.4375      3.50
 9925    1240.5625      3.50
 9926    1240.6875      3.50
 9927    1240.8125      3.40
 9928    1240.9375      3.40
 9929    1241.0625      3.50
 9930    1241.1875      3.50
 9931    1241.3125      3.50
 9932    1241.4375      3.50
 9933    1241.5625      3.50
 9934    1241.6875      3.50
 9935    1241.8125      3.50
 9936    1241.9375      3.50
 9937    1242.0625      3.50
 9938    1242.1875      3.50
 9939    1242.3125      3.40
 9940    1242.4375      3.50
 9941    1242.5625      3.40
 9942    1242.6875      3.40
 9943    1242.8125      3.40
 9944    1242.9375      3.50
 9945    1243.0625      3.50
 9946    1243.1875      3.50
 9947    1243.3125      3.50
 9948    1243.4375      3.50
 9949    1243.5625      3.50
 9950    1243.6875      3.50
 9951    1243.8125      3.50
 9952    1243.9375      3.50
 9953    1244.0625      3.50
 9954    1244.1875      3.50
 9955    1244.3125      3.50
 9956    1244.4375      3.50
 9957    1244.5625      3.50
 9958    1244.6875      3.50
 9959    1244.8125      3.50
 9960    1244.9375      3.60
 9961    1245.0625      3.50
 9962    1245.1875      3.50
 9963    1245.3125      3.50
 9964    1245.4375      3.50
 9965    1245.5625      3.50
 9966    1245.6875      3.50
 9967    1245.8125      3.50
 9968    1245.9375      3.50
 9969    1246.0625      3.50
 9970    1246.1875      3.40
 9971    1246.3125      3.40
 9972    1246.4375      3.40
 9973    1246.5625      3.40
 9974    1246.6875      3.40
 9975    1246.8125      3.40
 9976    1246.9375       NaN
 9977    1247.0625      3.40
 9978    1247.1875      3.40
 9979    1247.3125      3.40
 9980    1247.4375       NaN
 9981    1247.5625      3.50
 9982    1247.6875      3.50
 9983    1247.8125      3.40
 9984    1247.9375       NaN
 9985    1248.0625      3.40
 9986    1248.1875      3.30
 9987    1248.3125      3.30
 9988    1248.4375      3.30
 9989    1248.5625      3.30
 9990    1248.6875      3.30
 9991    1248.8125      3.30
 9992    1248.9375      3.40
 9993    1249.0625      3.40
 9994    1249.1875      3.40
 9995    1249.3125      3.30
 9996    1249.4375      3.40
 9997    1249.5625      3.40
 9998    1249.6875      3.40
 9999    1249.8125      3.40
10000    1249.9375      3.40
10001    1250.0625      3.40
10002    1250.1875      3.30
10003    1250.3125      3.30
10004    1250.4375      3.30
10005    1250.5625      3.30
10006    1250.6875      3.30
10007    1250.8125      3.30
10008    1250.9375       NaN
10009    1251.0625      3.30
10010    1251.1875      3.30
10011    1251.3125      3.30
10012    1251.4375       NaN
10013    1251.5625       NaN
10014    1251.6875      3.30
10015    1251.8125      3.30
10016    1251.9375      3.40
10017    1252.0625      3.40
10018    1252.1875      3.40
10019    1252.3125      3.40
10020    1252.4375      3.40
10021    1252.5625      3.40
10022    1252.6875      3.40
10023    1252.8125      3.40
10024    1252.9375      3.40
10025    1253.0625      3.40
10026    1253.1875      3.40
10027    1253.3125      3.30
10028    1253.4375      3.40
10029    1253.5625      3.40
10030    1253.6875      3.40
10031    1253.8125      3.40
10032    1253.9375      3.40
10033    1254.0625      3.40
10034    1254.1875      3.40
10035    1254.3125      3.30
10036    1254.4375      3.30
10037    1254.5625      3.40
10038    1254.6875      3.40
10039    1254.8125      3.40
10040    1254.9375      3.40
10041    1255.0625      3.40
10042    1255.1875      3.40
10043    1255.3125      3.30
10044    1255.4375      3.30
10045    1255.5625      3.40
10046    1255.6875      3.30
10047    1255.8125      3.40
10048    1255.9375      3.30
10049    1256.0625      3.40
10050    1256.1875      3.40
10051    1256.3125      3.30
10052    1256.4375      3.40
10053    1256.5625      3.40
10054    1256.6875      3.40
10055    1256.8125      3.40
10056    1256.9375      3.40
10057    1257.0625      3.40
10058    1257.1875      3.40
10059    1257.3125      3.40
10060    1257.4375      3.40
10061    1257.5625      3.50
10062    1257.6875      3.50
10063    1257.8125      3.50
10064    1257.9375      3.50
10065    1258.0625      3.50
10066    1258.1875      3.40
10067    1258.3125      3.40
10068    1258.4375      3.40
10069    1258.5625      3.40
10070    1258.6875      3.40
10071    1258.8125      3.40
10072    1258.9375      3.50
10073    1259.0625      3.50
10074    1259.1875      3.50
10075    1259.3125      3.50
10076    1259.4375      3.50
10077    1259.5625      3.50
10078    1259.6875      3.50
10079    1259.8125      3.50
10080    1259.9375      3.40
10081    1260.0625      3.40
10082    1260.1875      3.40
10083    1260.3125      3.40
10084    1260.4375      3.30
10085    1260.5625      3.30
10086    1260.6875      3.30
10087    1260.8125      3.30
10088    1260.9375      3.30
10089    1261.0625      3.30
10090    1261.1875      3.40
10091    1261.3125      3.30
10092    1261.4375      3.30
10093    1261.5625      3.30
